-0.01353  -0.4745  2.754
0.05564  -1.325  -2.745
-0.03086  -1.16  4.333
-0.03079  1.371  4.358
0.03037  2.945  -2.391
0.05798  -1.727  -4.516
-0.0691  -2.525  -0.5916
-0.02329  0.201  -2.878
0.04077  -1.562  2.492
-0.002651  -1.619  0.4163
0.003856  1.115  0.6514
-0.01168  1.536  2.358
-0.07177  -2.614  -3.327
-0.0886  -2.059  -4.512
-0.03786  3.057  -2.357
0.004495  -1.51  2.084
0.1122  -0.2206  3.539
-0.01767  -1.27  -0.08168
0.008943  0.313  2.115
0.05784  -0.1287  -1.983
-0.01737  1.371  1.981
0.007783  1.419  3.384
0.008002  -0.5866  4.417
-0.05091  2.405  1.003
-0.06829  1.403  4.242
0.0264  1.218  -0.7576
0.002354  -0.4381  1.561
-0.01046  2.117  2.048
-0.03166  -1.807  3.733
0.07777  0.5785  -0.4718
0.006416  1.09  -4.615
0.01501  -1.588  1.145
0.05167  0.5362  2.96
-0.01491  -0.8187  -2.022
-0.03935  2.937  4.278
0.0559  -0.05436  -3.4
0.01083  -1.92  -1.347
0.06469  -3.157  1.506
-0.003245  -2.164  0.9096
0.0006502  -2.595  -2.293
-0.0901  -0.8602  -0.822
-0.02805  -2.137  -1.553
-0.1419  2.832  -4.274
0.06936  1.215  0.5098
-0.02234  -0.2212  -4.019
-0.1146  -0.8297  -1.299
0.0003049  -1.766  -4.663
0.05502  -1.976  1.303
-0.03928  2.392  3.393
-0.036  1.785  -0.6099
0.04868  -0.615  -2.533
0.05059  -0.9935  -3.906
0.01363  0.7037  -1.426
-0.03551  -2.26  4.639
0.003074  -1.316  1.225
0.01926  2.168  -2.09
0.0641  0.9966  3.697
0.01723  -0.03491  -5.144
-0.01506  -0.7753  2.184
0.04525  2.285  2.965
0.02161  -1.325  -3.871
0.05114  -1.371  -1.714
0.0292  2.206  -4.072
0.0339  -0.6125  -0.7811
-0.04689  -0.2417  -0.1555
-0.02199  0.7937  -0.1154
-0.01626  -0.9981  2.586
-0.006287  1.703  3.082
-0.006346  -1.722  0.321
-0.01156  -0.188  -0.2045
0.07334  -2.092  4.237
-0.1445  0.6129  -2.218
-0.002262  -2.365  0.1007
0.02596  -1.919  1.163
-0.05468  -0.8784  -0.8923
-0.02103  -2.284  4.63
0.003326  -2.127  5.014
-0.007554  -2.447  2.623
0.01218  -2.825  4.847
0.04543  0.9945  3.487
0.03731  0.4003  -1.041
0.03013  2.128  -4.606
-0.004338  -0.07775  0.3499
0.03539  1.176  -3.275
0.008139  2.814  2.117
0.06661  1.752  -3.184
0.02403  0.2941  -3.616
-0.1084  -0.4846  0.587
-0.04743  0.3424  -2.01
-0.02816  0.6233  1.416
-0.045  0.2719  -1.008
-0.1146  -0.1057  0.6423
-0.02044  -0.6546  3.121
-0.06765  2.991  -2.546
0.002406  -1.723  2.755
-0.01538  1.93  2.617
-0.02639  -0.8081  0.8312
0.04956  3.084  1.646
-0.0515  0.7087  -3.668
-0.06289  0.6846  0.9537
-0.1287  2.882  5.913
0.05361  -2.451  -2.606
0.114  2.49  -1.624
0.02572  1.332  -0.07173
0.01828  1.257  -2.1
-0.009558  1.983  -1.807
-0.03242  3.079  -3.426
0.02795  1.638  -1.47
0.01989  -0.02717  -5.505
0.006454  2.354  -5.03
-0.1235  2.277  -4.79
-0.04905  2.956  -5.24
0.035  -1.147  4.82
0.03921  -1.693  2.066
-0.0836  1.223  -3.898
-0.0225  -2.089  1.71
-0.01889  -2.737  -0.7083
0.09002  -0.1749  3.929
-0.06878  2.394  -2.378
0.0649  1.927  2.348
0.04105  2.739  -1.482
-0.0634  -0.908  -3.298
0.1492  -0.9062  0.6364
-0.08734  -1.985  1.06
-0.03458  2.502  2.308
-0.0009681  0.8469  -1.215
-0.07604  2.472  2.277
-0.005473  -0.3976  -1.876
-0.01003  1.366  -0.1963
-0.03938  -1.947  -1.934
-0.08013  2.614  -0.08809
0.05641  2.02  4.738
-0.08234  -0.843  -3.153
-0.05465  3.206  -0.166
-0.02222  0.4683  1.893
-0.03634  3.691  2.06
-0.03917  -2.456  2.83
0.1137  2.205  0.3101
0.02982  2.372  -1.315
-0.1327  -1.364  -2.732
-0.01576  1.248  -1.887
0.0152  1.323  1.668
-0.0177  2.645  0.7247
0.04372  -0.546  -4.545
-0.01226  2.319  1.605
0.01953  -1.176  0.9246
0.06963  1.976  -1.111
-0.04113  0.1511  -1.925
-0.05488  -1.879  2.936
0.01643  0.4586  3.781
0.03004  0.8048  0.9516
-0.00844  -2.315  2.153
-0.03541  2.931  -4.981
0.02909  2.602  1.87
0.06359  -1.171  4.524
0.03553  2.479  2.923
0.057  0.4582  -0.4733
0.04745  -0.4515  -1.625
0.004377  2.882  -0.9228
-0.03001  0.09859  0.3575
-0.03819  2.697  -2.614
-0.03497  0.595  -4.674
-0.02483  -1.193  -3.384
0.04312  -3.187  -4.404
0.002529  -2.165  -1.433
-0.03503  -0.6072  -2.026
-0.06915  0.2814  -4.573
0.06323  0.3965  -2.058
0.03707  1.265  -2.334
-0.03073  -0.8003  4.23
-0.06703  2.227  4.315
0.0001385  2.615  3.883
-0.02127  -0.4951  1.385
0.0676  1.97  -2.008
0.03585  0.01383  -1.829
-0.05558  2.138  0.5245
0.01503  -2.683  -2.648
0.03381  -0.917  -0.04072
0.01856  -0.6071  4.573
-0.01858  -1.325  -4.292
-0.05012  1.186  2.27
0.0497  1.207  -0.1864
-0.03344  -2.529  1.288
0.0906  -1.795  4.013
0.05193  3.187  1.469
0.007435  1.071  5.309
-0.04155  -2.319  -1.313
0.03319  -2.473  0.3503
-0.02241  -2.858  4.396
0.04557  0.3382  -0.3488
0.008255  1.764  2.612
-0.0655  -2.633  0.5528
0.04073  1.385  -0.8763
0.01691  -0.2835  -0.8118
-0.02927  1.744  3.241
-0.02071  -0.4688  4.123
0.04961  -1.083  -3.221
-0.07637  0.3446  -1.434
-0.002685  -2.596  0.9645
0.02693  -0.5866  1.226
0.0317  2.358  -3.575
-0.04434  -2.632  -5.304
0.1124  -1.403  -1.668
-0.04257  0.1752  -0.5836
0.05348  -2.283  4.35
-0.04686  -0.6105  -2.537
-0.03437  -2.187  3.457
0.04917  -0.9057  4.246
-0.01224  -1.271  2.475
-0.01927  1.728  -3.237
-0.03679  0.005539  -4.039
0.01349  -1.922  -3.293
0.07567  -0.2519  -3.105
0.03237  -0.2395  -1.873
-0.03467  -2.617  2.087
-0.0267  0.6835  -2.662
-0.01853  -3.215  4.065
-0.03312  1.528  -4.653
-0.008737  -2.608  -0.5275
0.09775  -2.465  -1.66
0.0362  2.24  1.795
-0.02474  0.4327  0.7563
-0.0941  2.262  1.342
0.0706  -2.135  -0.7889
0.004766  0.4956  -2.675
0.01495  0.2129  -1.024
-0.01252  -1.793  -3.619
-0.00852  -0.798  2.998
-0.03767  2.341  2.982
0.04927  0.8613  1.298
-0.01796  -0.1852  1.986
-0.02449  3.267  0.8564
0.09765  2.212  3.89
-0.03343  1.377  -4.991
-0.003772  0.2182  3.415
-0.02176  1.239  -2.952
0.09415  -0.6516  -1.478
-0.03098  0.8156  1.655
-0.01603  2.271  1.795
0.02414  1.87  3.814
-0.044  1.309  3.519
0.05566  -2.303  1.73
0.1124  1.82  3.366
-0.04163  -0.6046  -0.9247
-0.1295  2.454  -2.554
-0.002532  -2.007  -1.77
-0.01513  3.435  4.29
-0.05244  -1.961  1.955
0.03311  -2.883  3.048
-0.0466  2.128  0.2146
-0.0008515  -2.165  -3.078
-0.08222  0.1522  3.058
-0.01237  -2.303  4.52
-0.05548  -0.4871  2.837
-0.07725  2.195  0.6188
-0.07598  -1.69  5.105
0.0336  -2.608  -0.6045
-0.03015  1.949  -0.1147
-0.09914  1.749  -2.489
-0.01024  2.301  4.103
0.03749  1.609  -3.319
0.06983  -2.536  1.472
0.005321  -1.185  3.635
0.002485  -1.807  3.304
0.09086  0.01232  -2.173
-0.02161  2.137  5.763
0.02253  -2.07  3.251
-0.06813  -2.332  -2.707
0.02181  2.182  -0.01107
-0.005734  2.348  -0.4707
0.04951  0.1374  -3.142
0.01625  -1.3  1.007
-0.0131  -2.111  -2.394
-0.04964  -2.546  -0.6082
0.04895  -2.119  2.152
-0.03405  -1.229  -2.393
-0.04481  -0.2855  5.214
0.08973  -0.1493  2.492
0.05321  2.879  -1.233
0.1  0.6489  0.7222
0.001098  1.309  0.3443
-0.01118  2.899  0.3486
0.06664  -2.15  -2.377
-0.009796  -2.133  -3.108
-0.03748  0.7837  0.2503
-0.006859  -0.5131  -0.5539
-0.04052  1.013  0.08763
0.04406  -2.61  -4.62
0.003328  0.4048  -1.794
-0.0476  -0.1552  5.462
-0.05801  -2.966  -0.5309
-0.01672  -0.8011  -4.598
0.04787  1.856  2.452
0.01905  0.8911  -4.741
-0.008356  3.058  5.08
-0.0005291  2.408  -3.896
0.05718  -0.9868  -1.189
-0.1582  0.5366  -1.841
0.09874  2.318  -1.182
-0.04267  0.1284  -3.662
-0.0517  2.343  -3.318
0.07162  -1.023  3.179
-0.06173  -2.156  1.675
0.02427  -2.772  1.874
0.004692  -1.646  3.902
0.005733  -1.483  5.566
0.04087  -2.154  -1.167
0.002864  0.1363  1.623
0.04464  -2.013  -3.651
-0.006793  0.7085  0.5732
0.05609  -2.026  0.5397
0.02265  -0.4624  3.967
0.03712  -1.031  4.222
0.0411  1.094  3.479
-0.05166  0.3447  -0.2552
-0.02947  2.073  -3.285
-0.01076  2.574  -5.665
-0.05026  2.135  -0.2426
-0.04316  -1.97  1.461
0.0006641  2.267  -0.6955
-0.0799  -2.281  1.563
0.03188  1.489  -0.1027
-0.03016  1.046  4.705
0.02983  -0.121  2.707
0.03302  2.847  -4.024
0.06596  2.237  2.313
-0.0361  1.282  -1.456
0.01013  -2.868  -2.258
0.005598  -0.4235  -1.741
-0.01502  -1.454  4.9
-0.01997  -0.6558  -4.704
-0.05244  2.015  -1.752
0.02977  -1.579  -2.937
0.0386  -2.98  3.558
-0.03589  -0.6159  2.943
0.07646  -1.346  -2.577
0.007347  -2.471  0.5298
0.04755  1.875  -4.362
0.01014  1.186  2.254
-0.003675  -1.903  -0.6572
-0.06639  0.6222  -4.184
0.03605  -1.895  3.017
-0.01546  -1.413  -2.231
0.06788  -2.011  -1.423
-0.05411  1.813  1.088
0.1655  2.762  3.798
0.1024  0.7565  -4.132
-0.001738  3.083  3.339
0.1156  -2.507  0.9449
0.07859  -1.697  2.842
0.07118  1.607  2.91
-0.09756  -1.582  -2.196
0.04455  1.937  -4.612
0.02231  -0.4674  -1.717
-0.01386  -1.07  4.958
0.01436  -2.058  -6.284
-0.05044  -2.032  3.078
-0.02158  -1.037  3.397
-0.07025  -1.336  -1.092
0.01584  -2.704  -1.764
-0.009233  -2.477  -2.719
-0.1103  -1.558  -2.613
0.08486  0.1019  5.382
-0.005268  0.3486  -2.397
-0.04981  1.399  5.579
-0.06455  -0.8189  4.024
0.08755  0.3512  -2.766
-0.01364  0.7456  -4.685
0.03123  -2.252  -3.969
-0.05555  2.197  -1.021
0.04441  2.473  3.885
0.0006249  -3.13  -3.08
-0.08819  -2.702  -0.6049
0.07961  -1.483  -0.1201
0.09198  -1.041  -2.766
0.02925  -3.212  -3.613
-0.04588  -1.345  -0.01002
0.05203  0.2594  3.135
-0.03265  0.06377  0.2915
-0.04415  1.512  -4.324
0.1039  -0.5509  -1.138
0.002521  1.233  5.341
-0.04121  -1.161  0.9342
0.09136  -1.89  2.527
0.008645  1.107  2.018
0.01989  0.2707  5.018
0.01968  -0.5604  2.772
-0.07517  0.7834  -2.764
-0.02175  0.0635  4.742
-0.01538  0.5502  -3.315
-0.03939  0.8418  2.531
0.03573  -2.442  0.8424
0.0549  1.848  -4.582
0.05339  2.566  1.036
-0.05374  -2.074  5.422
0.01597  -3.017  -4.629
-0.02828  -1.754  -1.665
0.06591  -1.895  0.6081
-0.0193  -1.952  1.066
0.02104  1.706  1.846
0.04162  -2.514  -0.9682
0.006695  2.435  -2.197
0.01537  -1.243  -2.32
0.04311  1.01  3.616
0.02275  2.365  0.9219
-0.001793  -2.578  -4.855
-0.02669  1.542  -3.128
-0.01197  0.2904  3.588
0.02937  1.906  -0.339
-0.01706  1.51  3.764
0.05106  -0.1914  2.306
-0.02872  0.4093  -3.059
-0.03661  -1.996  2.247
0.1003  2.603  -4.296
0.05373  2.721  2.51
0.03227  -2.221  4.674
-0.02198  -1.841  -4.207
0.04634  2.146  -4.719
-0.004817  0.501  -1.478
0.02926  0.3983  3.526
0.1306  2.73  1.222
-0.02395  0.2647  -0.7727
-0.03231  2.118  0.01637
-0.04003  1.576  0.1787
-0.04744  0.286  -1.441
-0.0256  -0.754  1.232
-0.02842  1.64  -3.858
0.04215  -2.581  1.029
0.01734  1.831  5.071
-0.01942  -1.374  -1.569
0.0484  -1.106  -1.814
0.0255  1.948  1.187
0.004089  0.8115  -1.126
-0.03474  2.056  4.463
0.03025  -0.4541  -0.8568
-0.07691  0.8739  -0.02676
0.01914  2.349  3.393
-0.04217  0.1825  -1.592
0.04638  -0.8836  4.589
-0.01692  2.719  -0.9409
0.06627  1.114  0.1159
0.005336  -0.8008  -2.58
0.09768  -1.738  0.05918
-0.00627  2.578  -1.749
-0.02671  -1.694  2.141
0.04882  1.985  -0.1228
0.06807  -2.514  -4.17
-0.006353  -1.764  -2.587
0.04448  0.7859  1.602
-0.09591  1.367  3.111
-0.0722  -0.699  -0.669
-0.009975  -2.224  -2.961
0.01921  -0.3402  -2.198
0.09656  0.4313  1.184
0.07784  0.6295  4.728
0.06023  1.579  -2.475
-0.04478  0.2919  -4.174
-0.01077  -2.694  2.835
-0.05434  -0.5578  2.53
-0.04788  1.949  -4.448
0.0316  0.08483  2.66
-0.05601  2.127  -4.32
0.05536  0.9511  -2.238
-0.001697  2.058  -3.351
-0.01859  -1.899  1.704
0.0333  2.66  3.38
0.007019  -0.8408  -0.1568
-0.002646  -0.03325  0.7533
0.04795  1.309  3.457
-0.01913  0.08997  2.757
-0.06526  2.779  4.109
-0.06603  2.318  -0.7379
-0.006251  -1.55  1.925
-0.09404  -2.194  1.403
-0.04587  -1.624  -1.587
-0.0513  2.07  -3.717
-0.02094  1.733  5
-0.01171  0.8266  3.684
0.02406  2.384  -0.658
-0.02199  -2.416  1.505
0.01249  -1.683  -1.617
-0.01901  2.687  1.753
0.07004  -1.326  4.685
0.0117  -2.027  0.111
0.001758  -2.523  -2.075
0.05088  2.774  -1.064
-0.01979  2.836  3.283
0.004796  -0.6744  3.635
-0.05041  1.426  3.787
-0.06256  2.727  -1.38
0.09757  0.0244  -2.383
-0.02824  1.881  0.0162
0.08383  -1.735  -1.288
-0.09244  1.369  -0.1063
-0.01276  -2.009  -0.1763
0.08249  2.782  3.383
-0.08459  2.117  4.092
-0.02363  -0.2123  3.687
0.08165  -0.2451  -1.72
0.03227  -0.2705  -5.39
-0.003142  0.4271  0.6159
-0.01602  -0.3635  -3.369
0.004338  -0.2727  -3.345
0.02823  1.999  -2.338
0.03155  0.5188  5.12
0.09952  -3.012  2.171
-0.003742  -2.065  -5.001
-0.06671  0.02551  -3.114
-0.003928  -2.952  -3.185
0.01252  1.439  3.98
0.001008  1.229  2.439
0.01259  0.4718  -2.209
-0.1009  -0.004246  1.783
0.01377  1.34  3.478
0.07729  -0.257  -1.915
0.004321  -3.132  3.792
-0.007604  2.278  -3.068
0.07379  -0.3297  3.23
