6.74	0.120306
6.75	0.119336
6.76	0.116330
6.77	0.114802
6.78	0.118516
6.79	0.113170
6.80	0.116548
6.81	0.114860
6.82	0.113050
6.83	0.111374
6.84	0.111417
6.85	0.109554
6.86	0.106168
6.87	0.107475
6.88	0.104167
6.89	0.103981
6.90	0.103715
6.91	0.103298
6.92	0.099489
6.93	0.100086
6.94	0.099871
6.95	0.096809
6.96	0.098749
6.97	0.094775
6.98	0.096963
6.99	0.092681
7.00	0.093276
7.01	0.092223
7.02	0.091710
7.03	0.090396
7.04	0.091936
7.05	0.090749
7.06	0.087943
7.07	0.088029
7.08	0.084715
7.09	0.085212
7.10	0.083622
7.11	0.084574
7.12	0.083649
7.13	0.080690
7.14	0.081855
7.15	0.079151
7.16	0.081332
7.17	0.079799
7.18	0.076590
7.19	0.076344
7.20	0.075141
7.21	0.076081
7.22	0.073243
7.23	0.073046
7.24	0.073926
7.25	0.073606
7.26	0.072521
7.27	0.070366
7.28	0.070201
7.29	0.068238
7.30	0.068801
7.31	0.067769
7.32	0.067858
7.33	0.067906
7.34	0.067713
7.35	0.065619
7.36	0.065660
7.37	0.063055
7.38	0.064373
7.39	0.062869
7.40	0.062027
7.41	0.062190
7.42	0.062377
7.43	0.060839
7.44	0.060384
7.45	0.058523
7.46	0.058364
7.47	0.059270
7.48	0.057676
7.49	0.055964
7.50	0.056045
7.51	0.056018
7.52	0.055766
7.53	0.053834
7.54	0.053213
7.55	0.053341
7.56	0.053082
7.57	0.053724
7.58	0.052532
7.59	0.051437
7.60	0.051923
7.61	0.051871
7.62	0.049223
7.63	0.048944
7.64	0.049904
7.65	0.048542
7.66	0.048939
7.67	0.048581
7.68	0.047458
7.69	0.046335
7.70	0.046220
7.71	0.047051
7.72	0.046025
7.73	0.045909
7.74	0.044519
7.75	0.044730
7.76	0.044007
7.77	0.042700
7.78	0.042165
7.79	0.042324
7.80	0.041256
7.81	0.042345
7.82	0.040551
7.83	0.040551
7.84	0.040733
7.85	0.039734
7.86	0.040031
7.87	0.039353
7.88	0.038014
7.89	0.038941
7.90	0.037788
7.91	0.036818
7.92	0.037500
7.93	0.037552
7.94	0.036122
7.95	0.036441
7.96	0.036121
7.97	0.035035
7.98	0.034874
7.99	0.034812
8.00	0.033905
8.01	0.033275
8.02	0.034486
8.03	0.033565
8.04	0.032926
8.05	0.032477
8.06	0.032626
8.07	0.031906
8.08	0.032027
8.09	0.031579
8.10	0.031613
8.11	0.030361
8.12	0.030146
8.13	0.030051
8.14	0.030144
8.15	0.028874
8.16	0.028766
8.17	0.029635
8.18	0.029208
8.19	0.028133
8.20	0.028500
8.21	0.028066
8.22	0.027464
8.23	0.027170
8.24	0.026516
8.25	0.027030
8.26	0.026425
8.27	0.025887
8.28	0.026161
8.29	0.025315
8.30	0.025366
8.31	0.025373
8.32	0.024378
8.33	0.024981
8.34	0.024296
8.35	0.023792
8.36	0.024500
8.37	0.023609
8.38	0.023560
8.39	0.022929
8.40	0.023386
8.41	0.022500
8.42	0.022995
8.43	0.021841
8.44	0.022174
8.45	0.022390
8.46	0.022010
8.47	0.021478
8.48	0.021248
8.49	0.020723
8.50	0.020984
8.51	0.020223
8.52	0.020202
8.53	0.020058
8.54	0.020358
8.55	0.019393
8.56	0.019630
8.57	0.019689
8.58	0.019271
8.59	0.019085
8.60	0.018954
8.61	0.018465
8.62	0.018820
8.63	0.017869
8.64	0.018440
8.65	0.017991
8.66	0.017765
8.67	0.017862
8.68	0.017026
8.69	0.017418
8.70	0.016899
8.71	0.016790
8.72	0.016840
8.73	0.016612
8.74	0.016568
8.75	0.016261
8.76	0.016427
8.77	0.016253
8.78	0.016023
8.79	0.015746
8.80	0.015416
8.81	0.015243
8.82	0.015445
8.83	0.015302
8.84	0.015088
8.85	0.014892
8.86	0.014345
8.87	0.014313
8.88	0.014207
8.89	0.014418
8.90	0.014015
8.91	0.013983
8.92	0.013800
8.93	0.013865
8.94	0.013458
8.95	0.013281
8.96	0.012982
8.97	0.012973
8.98	0.013203
8.99	0.012969
9.00	0.012550
9.01	0.012496
9.02	0.012585
9.03	0.012239
9.04	0.012056
9.05	0.011844
9.06	0.012096
9.07	0.011813
9.08	0.011894
9.09	0.011429
9.10	0.011598
9.11	0.011607
9.12	0.011286
9.13	0.011083
9.14	0.011260
9.15	0.010778
9.16	0.010585
9.17	0.010929
9.18	0.010789
9.19	0.010589
9.20	0.010432
9.21	0.010384
9.22	0.010185
9.23	0.010209
9.24	0.010188
9.25	0.009778
9.26	0.009964
9.27	0.009632
9.28	0.009392
9.29	0.009281
9.30	0.009193
9.31	0.009176
9.32	0.009116
9.33	0.009184
9.34	0.008927
9.35	0.008756
9.36	0.008942
9.37	0.008669
9.38	0.008446
9.39	0.008705
9.40	0.008640
9.41	0.008372
9.42	0.008394
9.43	0.008185
9.44	0.008248
9.45	0.008156
9.46	0.007792
9.47	0.007769
9.48	0.007703
9.49	0.007794
9.50	0.007849
9.51	0.007608
9.52	0.007533
9.53	0.007492
9.54	0.007447
9.55	0.007182
9.56	0.007359
9.57	0.007099
9.58	0.007224
9.59	0.007062
9.60	0.006935
9.61	0.006769
9.62	0.006944
9.63	0.006884
9.64	0.006539
9.65	0.006460
9.66	0.006499
9.67	0.006629
9.68	0.006307
9.69	0.006234
9.70	0.006365
9.71	0.006241
9.72	0.006081
9.73	0.006072
9.74	0.005905
9.75	0.005908
9.76	0.006027
9.77	0.005730
9.78	0.005706
9.79	0.005698
9.80	0.005773
9.81	0.005684
9.82	0.005516
9.83	0.005546
9.84	0.005509
9.85	0.005507
9.86	0.005330
9.87	0.005369
9.88	0.005148
9.89	0.005316
9.90	0.005118
9.91	0.005212
9.92	0.004958
9.93	0.005108
9.94	0.005011
9.95	0.004899
9.96	0.004776
9.97	0.004722
9.98	0.004714
9.99	0.004732
